city count,christofides,christofides time,prims,prims time,my method,my method time
312.0,1624642.2481695418,0.3238101005554199,2799863.1732492545,1.7314553260803225,1671502.9571728758,0.7068216800689697
312.0,1589290.0214643276,0.3290026187896728,2896614.108532462,1.73158860206604,1691048.4796367788,0.7356092929840088
312.0,1615573.1820785794,0.3085646629333496,2555868.8351197173,1.7382731437683103,1631578.7042803084,0.7161648273468018
312.0,1655287.8185384,0.3191184997558594,2800874.103774552,1.7645478248596191,1701150.865913754,0.7363762855529785
313.0,1684905.1161965495,0.3231689929962158,3350545.1003960795,1.599491834640503,1676691.952631354,0.6935725212097168
313.0,1571174.0542240236,0.3501248359680176,2861513.106612823,1.6694674491882324,1667901.8966343987,0.6739671230316162
313.0,1543967.6163832757,0.3049764633178711,3348755.677214208,1.6969804763793943,1637501.809715962,0.7379364967346191
313.0,1579152.3967361532,0.3249318599700928,2423395.3232574635,1.705044507980347,1681949.1201304533,0.7261011600494385
313.0,1496708.816680671,0.3515238761901855,2597397.665491524,1.6264524459838867,1590797.4502426258,0.6873605251312256
313.0,1627174.832533217,0.2891302108764648,3531325.3982939315,1.732872724533081,1677054.019685018,0.7272992134094238
313.0,1640480.497128441,0.3239600658416748,3257326.7204749724,1.80393385887146,1673926.2008673868,0.7205407619476318
313.0,1597052.9055518317,0.3295845985412597,2826555.801330653,1.7884607315063477,1680201.8003100294,0.6981205940246582
314.0,1666127.9180951104,0.3861174583435058,2942442.266501258,1.697925329208374,1682086.4915787436,0.6787829399108887
314.0,1645079.7560638478,0.3222444057464599,2715954.4817845216,1.7853264808654783,1686667.3252752272,0.7280488014221191
314.0,1599683.13290374,0.322730541229248,2335897.6890186463,1.850468635559082,1709633.6230725355,0.7258038520812988
314.0,1522706.4652238928,0.4229345321655273,2616287.0030359933,1.832826375961304,1699078.9488788652,0.7048397064208984
314.0,1696549.294721261,0.3195028305053711,2446694.3658141103,1.6785731315612793,1728852.6908757973,0.7268977165222168
314.0,1585559.1837927524,0.348902940750122,2867014.7850519456,1.8156497478485107,1624686.5271419424,0.7673063278198242
314.0,1617580.3162050876,0.3190202713012695,2814715.1841598586,1.801069736480713,1658082.6725209751,0.7222714424133301
314.0,1635798.0223456756,0.3417012691497803,2517446.382124617,1.723399639129639,1715029.71988742,0.6754982471466064
315.0,1587068.2516538473,0.3245856761932373,2398294.8680162127,1.6758918762207031,1657320.1566561996,0.6766023635864258
315.0,1619738.7889359272,0.3275957107543945,2803718.7469346225,1.8054733276367188,1698608.9282837014,0.7338225841522217
315.0,1676426.4767281003,0.3193414211273193,2821146.771384322,1.7685019969940186,1652684.1193436228,0.7240924835205078
315.0,1668950.0314468474,0.354337215423584,2842988.392131536,1.7279140949249268,1671647.6729310085,0.6842451095581055
315.0,1533720.5261388742,0.4004452228546142,2606435.425799604,1.734148025512695,1706580.8734726345,0.7325563430786133
315.0,1593771.7237094298,0.3318705558776855,2904594.548549829,1.820495128631592,1709433.2312149382,0.7266767024993896
315.0,1589478.1245086992,0.325420618057251,2494702.544062509,1.73856520652771,1685258.8022789368,0.7176828384399414
315.0,1656120.2793501546,0.3488354682922363,2961883.3241416044,1.7982938289642334,1651276.5912897058,0.7469513416290283
316.0,1622779.5358056163,0.3785798549652099,2679006.093450031,1.6988458633422852,1681353.026868324,0.7134263515472412
316.0,1713254.812727568,0.3200299739837646,2347824.90059245,1.8562486171722408,1608158.8347632205,0.7631504535675049
316.0,1782786.365058961,0.3333468437194824,2490088.018772998,1.7971677780151367,1739065.3470708695,0.7431726455688477
316.0,1637923.945346987,0.3432812690734863,2656296.3082181164,1.7711968421936035,1696682.0941321678,0.7589423656463623
316.0,1646843.5883696342,0.390843391418457,2748390.020036892,1.6812622547149658,1627422.3302319702,0.6853773593902588
316.0,1579542.9955193035,0.3417496681213379,2661391.061690964,1.8684489727020264,1657614.094250545,0.7282114028930664
316.0,1633582.0308027037,0.3273468017578125,2847132.6570619936,1.8031158447265625,1724871.6973296525,0.7180204391479492
316.0,1555670.3218228717,0.3209152221679687,2637534.887634579,1.855916976928711,1637813.7081428492,0.7343311309814453
317.0,1613558.2852872247,0.3340871334075928,2687951.9925021078,1.6631789207458496,1634647.764104468,0.695446252822876
317.0,1804154.4219727844,0.3370168209075928,2898302.914513349,1.8205058574676516,1727181.6784926716,0.7349915504455566
317.0,1608034.5299333574,0.3356795310974121,2576833.524713416,1.7199172973632812,1677025.612170354,0.7500770092010498
317.0,1634816.635780168,0.3412139415740967,2825835.9300490185,1.8664608001708984,1661627.5286068197,0.7619822025299072
317.0,1576082.1556816048,0.3409581184387207,2441113.9953186465,1.736081838607788,1654695.8088721691,0.7365474700927734
317.0,1692586.4700734245,0.3563766479492187,3040197.813785011,1.9011590480804443,1695342.3976388474,0.7518377304077148
317.0,1602657.8682573396,0.3384170532226562,2749575.918582692,1.8078575134277344,1686413.995068709,0.7504177093505859
317.0,1693892.5961144003,0.3389701843261719,2634848.1162407505,1.7979466915130615,1627978.724367198,0.7542910575866699
318.0,1603168.5976917092,0.3342640399932861,3532148.568664046,1.6757183074951172,1703543.6846017577,0.6954336166381836
318.0,1591022.0492823508,0.3367619514465332,2692377.088486521,1.850569248199463,1666107.745655917,0.7450828552246094
318.0,1614867.6424165124,0.3379743099212646,2601617.9437399693,1.9051334857940676,1663178.055783447,0.7455012798309326
318.0,1613200.3170823168,0.3345236778259277,2470904.7112760083,1.8260266780853271,1681879.4372375098,0.7534408569335938
318.0,1647699.4789630815,0.3644375801086426,2808517.413653414,1.7640564441680908,1644083.3373019523,0.6912922859191895
318.0,1577562.9237895508,0.3372232913970947,2356857.069805662,1.8476369380950928,1575320.5373001597,0.7486097812652588
318.0,1655148.739062565,0.3409969806671142,3185486.8833653424,1.840125322341919,1762773.2751777335,0.7653117179870605
318.0,1684951.8923859582,0.2999749183654785,2789612.165285676,1.837220907211304,1664857.1421036636,0.766211986541748
319.0,1658197.3627610223,0.3617298603057861,2399962.749571877,1.87167763710022,1659487.6569685235,0.7569229602813721
319.0,1613864.482658338,0.3618545532226562,2476935.937881564,1.7778213024139404,1674278.0709742857,0.7084226608276367
319.0,1616379.7346324709,0.3328909873962402,3124753.644337988,1.8654515743255613,1700914.4001518711,0.7475090026855469
319.0,1585712.8550846726,0.3315858840942383,2483965.260963388,1.8363444805145264,1596365.364666074,0.7608518600463867
319.0,1770093.600077176,0.3224327564239502,2805371.055534094,1.819007158279419,1738448.3193704812,0.7431440353393555
319.0,1640813.4007143446,0.3303663730621338,2702872.7229331704,1.802284240722656,1694476.916680626,0.7416064739227295
319.0,1624802.2282141745,0.329336404800415,2575581.0528833587,1.927740812301636,1652883.985720887,0.7354624271392822
319.0,1579045.573490299,0.3312993049621582,2774918.059207208,1.9040615558624268,1704146.5000921632,0.7275497913360596
320.0,1741285.1316352526,0.3740425109863281,2864345.2157725664,1.8962326049804688,1671802.1131061218,0.7664318084716797
320.0,1629251.3526051422,0.3276984691619873,2732389.761101352,1.881694793701172,1677021.207017997,0.7605800628662109
320.0,1621524.9365060308,0.3249728679656982,2666758.260259312,1.8468868732452397,1679440.2096248325,0.761284351348877
320.0,1645467.6956497778,0.3371961116790771,2885055.767126075,1.8859317302703855,1699076.4964291684,0.7568492889404297
320.0,1594648.0907319991,0.3427002429962158,3328254.720513611,1.860538482666016,1729826.6437365825,0.7651340961456299
320.0,1569443.7567461033,0.3410935401916504,2934953.374770367,1.832422971725464,1652774.1191073442,0.803006649017334
320.0,1639419.7622741184,0.3440155982971191,2984105.876356776,1.910874843597412,1747440.5308952765,0.7599837779998779
320.0,1648257.8641728028,0.3666350841522217,2689291.697465451,1.7733230590820312,1637049.0356254673,0.7203977108001709
321.0,1562273.5207916512,0.3709895610809326,2872752.706175459,1.8418049812316892,1650212.7485273744,0.7695367336273193
321.0,1694279.4885201792,0.3312819004058838,2663121.345050922,1.9558842182159424,1715770.0350092757,0.7803585529327393
321.0,1679758.7187768556,0.3397877216339111,3125353.6018676125,1.8653302192687988,1699327.291168047,0.7948188781738281
321.0,1617418.8284317406,0.3387691974639892,2697961.005488836,1.8899102210998533,1648624.9538043234,0.7604131698608398
321.0,1662900.718045751,0.3380351066589355,2736333.415637992,1.8576154708862305,1678926.1821031852,0.779893159866333
321.0,1632177.983096104,0.3391721248626709,2875135.644048184,1.8673686981201167,1614999.016947625,0.7934699058532715
321.0,1590733.87719032,0.3430006504058838,2704540.6911150995,1.8685743808746336,1692309.000206258,0.7985451221466064
321.0,1632678.0906636862,0.3381295204162597,3016222.1897736625,1.8561346530914309,1692425.5370528707,0.8069703578948975
322.0,1586631.9418819651,0.3653881549835205,2446125.6293849703,1.89947509765625,1616896.9030902886,0.7858972549438477
322.0,1613684.4269365852,0.3441922664642334,2804161.293111455,1.756753921508789,1589160.9971073489,0.7212405204772949
322.0,1622152.854857329,0.3111577033996582,3030122.440605185,1.8999407291412356,1693391.819302766,0.7706992626190186
322.0,1655134.342262976,0.3321073055267334,3140993.1550126863,1.9380419254302976,1679318.518872597,0.7666358947753906
322.0,1658060.990468006,0.3416664600372314,2839935.3507922264,1.9422492980957031,1711157.118003222,0.7585725784301758
322.0,1592687.0844273516,0.3391749858856201,2918745.042971241,1.8887524604797363,1606611.570980826,0.7853422164916992
322.0,1697317.5706403975,0.3730137348175049,3054758.8372960254,1.830737590789795,1684563.1101611909,0.7265937328338623
322.0,1543041.292246823,0.3718631267547607,2817159.339446951,1.8103947639465328,1708878.791179443,0.7374534606933594
323.0,1657410.1022405347,0.3772411346435547,3283917.773134802,1.948474407196045,1793228.6142262754,0.8357560634613037
323.0,1628879.8681966898,0.3529629707336426,2378608.6496713874,1.943899631500244,1661552.4210188326,0.8214659690856934
323.0,1704767.9605275642,0.3905565738677978,3271409.292148783,1.813680410385132,1744723.0176402472,0.7736597061157227
323.0,1706627.8199670091,0.3465983867645263,2987695.716963916,1.8898451328277588,1670073.0491401253,0.8075792789459229
323.0,1560432.2098261022,0.3515653610229492,3031773.01392464,1.829725980758667,1745693.340782493,0.7279610633850098
323.0,1580766.1531362196,0.3588440418243408,2777972.973077988,1.8516714572906492,1688568.0580728988,0.8130252361297607
323.0,1643291.2706943864,0.3361177444458008,3136305.907500414,1.8905820846557615,1659113.788406805,0.7813313007354736
323.0,1705109.5904469704,0.3551893234252929,2976179.917774358,1.9079127311706543,1717535.81938784,0.8304502964019775
324.0,1692761.0460720484,0.3736269474029541,2746795.6567141702,1.8209290504455569,1651285.9131453133,0.7391865253448486
324.0,1605246.6290348792,0.3403031826019287,2890442.0231329165,1.9361026287078855,1665292.8183116957,0.7594611644744873
324.0,1614037.4115254374,0.3878390789031982,3053262.41880697,1.8052504062652588,1681154.5031510117,0.7333672046661377
324.0,1666679.969376558,0.3643414974212646,2791214.419428762,1.918386459350586,1667247.4035533622,0.7999231815338135
324.0,1739939.1333155788,0.3517873287200928,3021699.042523955,1.9136874675750728,1689908.4079839832,0.7936599254608154
324.0,1573740.1717663023,0.3509881496429443,2973646.422070669,1.8779985904693604,1664657.8347890778,0.7535018920898438
324.0,1660439.0267808095,0.3650341033935547,2638825.4359328626,1.915236473083496,1682246.7027961432,0.7784392833709717
324.0,1703543.9773227114,0.3513741493225097,2823501.358390746,2.0027496814727783,1695096.9613689864,0.7826406955718994
325.0,1620682.9854789476,0.3463983535766601,2365256.1205984955,1.8788814544677732,1671815.3724254782,0.7315561771392822
325.0,1657518.4632239577,0.3444011211395263,2695093.7955177543,1.941866397857666,1657479.5313170217,0.7802674770355225
325.0,1628568.572941108,0.3457694053649902,2653710.5145400795,1.963805913925171,1700363.7224398784,0.7848718166351318
325.0,1621267.028230426,0.3317651748657226,2456482.71420687,2.031696319580078,1668246.5749036644,0.818495512008667
325.0,1616504.0239578355,0.3486280441284179,3012984.3766037934,1.9872922897338867,1686307.4610583768,0.7920022010803223
325.0,1647982.214052482,0.371589183807373,3001666.517400606,1.80835485458374,1684760.9800959623,0.7402377128601074
325.0,1664383.060100278,0.3405995368957519,3259613.582394157,1.9533395767211916,1682079.237186645,0.7831108570098877
325.0,1617064.8556305245,0.3375837802886963,2872491.0653279643,1.994028091430664,1698061.6687484805,0.7956476211547852
326.0,1657789.6957032615,0.3807764053344726,2808748.5234460887,1.973141431808472,1721857.3163989054,0.7759811878204346
326.0,1679163.0011034373,0.3539423942565918,3345715.985249428,2.0232181549072266,1703275.924746422,0.8129081726074219
326.0,1589277.1725987836,0.3515858650207519,2900948.8229765818,2.017884969711304,1691596.27599203,0.7933990955352783
326.0,1632225.1095470467,0.3527657985687256,2751736.7630344387,2.024043321609497,1733179.4228789094,0.7982742786407471
326.0,1803982.1198257424,0.351649522781372,2776560.807623159,1.8801939487457275,1778148.1541236066,0.7734119892120361
326.0,1625975.05830726,0.3840904235839844,3234629.1919979,1.8060681819915767,1697061.952047659,0.7515468597412109
326.0,1626688.470652626,0.3520729541778564,3093593.3081079945,2.05044174194336,1688548.8347985528,0.7936351299285889
326.0,1725349.7358362435,0.334498643875122,2852942.688166248,2.00793719291687,1789036.8854423757,0.8190169334411621
327.0,1582168.4576921782,0.3869619369506836,2741543.211340232,2.085354804992676,1656253.9140886546,0.7969071865081787
327.0,1670358.7963538817,0.3852264881134033,2863397.3310681544,1.9139292240142824,1734716.734958253,0.7676420211791992
327.0,1617593.8937463008,0.3893282413482666,2924973.354883338,1.871354341506958,1661929.6217659323,0.7390046119689941
327.0,1633355.5469261557,0.319493293762207,3057526.9574644766,1.8753106594085691,1708291.7616585612,0.7610602378845215
327.0,1624208.2951289702,0.3656413555145263,2988331.4131710366,1.9535918235778809,1719704.3706442767,0.8010149002075195
327.0,1688773.254413785,0.352205753326416,2686581.8644260475,2.045743465423584,1744702.6454457184,0.7951295375823975
327.0,1611840.3843716052,0.3431236743927002,2209664.715787383,1.9859161376953125,1665917.6481444906,0.8131303787231445
327.0,1721961.5120840813,0.3869664669036865,3122054.1772851287,1.8908109664916992,1658645.246114358,0.7824409008026123
328.0,1633854.3362925686,0.3881032466888428,2499261.2018284868,2.055424451828003,1736322.7919220184,0.7810087203979492
328.0,1642439.5479137315,0.3862988948822021,2294908.639005114,1.9332168102264404,1650426.357000984,0.7505614757537842
328.0,1639131.18238894,0.3896069526672363,2903430.5492296987,1.9548718929290767,1687649.3493006034,0.7496917247772217
328.0,1600331.8288467117,0.3888914585113525,2609474.4759329506,1.938953876495361,1663863.2218843186,0.7587840557098389
328.0,1644686.4141793926,0.3636746406555176,2510029.5039007016,2.074926853179932,1705690.0609007543,0.8161580562591553
328.0,1674681.677882756,0.3468852043151855,2643749.916234324,2.08448338508606,1724531.1553861347,0.8181352615356445
328.0,1720609.9004927475,0.3893215656280517,3030799.5010692044,1.964226245880127,1752764.3089037864,0.7582001686096191
328.0,1627018.061571965,0.386521577835083,2895015.6116521726,1.905000686645508,1696628.765900073,0.7622356414794922
329.0,1705250.9021124544,0.3838469982147217,2649100.0003293133,2.0980653762817383,1669195.8546091176,0.8018434047698975
329.0,1723513.6598472318,0.3511981964111328,3058744.7531161136,2.1192471981048584,1734873.3278912092,0.8219246864318848
329.0,1615007.3246325457,0.3567836284637451,2868652.513314333,1.902343988418579,1655856.7549004196,0.7890100479125977
329.0,1574601.539545387,0.3868024349212646,2817951.617044818,2.0376808643341064,1680622.4395740265,0.7980563640594482
329.0,1647366.9299204063,0.3538858890533447,2727136.327166242,2.064310073852539,1668599.9975082998,0.7936644554138184
329.0,1790126.2718119065,0.3581604957580566,2661263.0098403078,2.0338759422302246,1809975.617115019,0.8318395614624023
329.0,1679032.5068243467,0.3678293228149414,2620124.100623056,2.0797810554504395,1679469.8135793067,0.8222064971923828
329.0,1629934.0089137724,0.3336713314056396,3144207.458709569,2.0926554203033447,1598971.5165497845,0.8385686874389648
330.0,1592148.5182057146,0.358701229095459,2892707.8070144304,1.8983407020568848,1740601.3832456504,0.7798354625701904
330.0,1514294.0407038587,0.3562269210815429,2986906.355571078,2.0462679862976074,1704881.9622860807,0.8202567100524902
330.0,1682468.1866416836,0.3595516681671142,2569172.723503091,1.961111307144165,1715213.472737387,0.8043820858001709
330.0,1694532.095097112,0.3582308292388916,2685896.336788865,2.0320630073547363,1707580.7713378065,0.798804759979248
330.0,1609752.4003626816,0.3547530174255371,3131758.478848534,2.0998470783233643,1702581.2647949068,0.7954707145690918
330.0,1674103.398674293,0.3947827816009521,2915804.09492118,1.9974536895751955,1726106.257693185,0.7702021598815918
330.0,1562787.718557824,0.3583369255065918,2837077.032796789,2.0404293537139893,1711670.7592755298,0.8053998947143555
330.0,1538888.1252993946,0.3538169860839844,2420655.085768255,2.111539363861084,1651227.8473360797,0.8220005035400391
331.0,1632720.7154839025,0.3638277053833008,2870696.758905404,1.8144679069519043,1707609.1162247795,0.7739195823669434
331.0,1647402.716439952,0.3634681701660156,3247358.510221407,2.071849584579468,1732891.942882937,0.8449018001556396
331.0,1705335.9609201686,0.3863956928253174,2831728.3808417576,2.0568666458129883,1683291.3110745891,0.8011937141418457
331.0,1654059.9957433662,0.3852009773254394,2557122.273123726,2.097046136856079,1732456.2679621666,0.8354372978210449
331.0,1740161.173762169,0.349445104598999,2481732.758128306,1.996455430984497,1695843.9933759542,0.8415687084197998
331.0,1603233.2063916763,0.3651473522186279,2475397.214349805,2.117241144180298,1701456.700561192,0.8474295139312744
331.0,1785544.743585999,0.3684284687042236,2802565.966219991,2.0540881156921387,1718644.6617526426,0.8442597389221191
331.0,1561034.170272205,0.3638927936553955,2923465.0616606963,2.087806940078736,1674350.3176566705,0.835216760635376
332.0,1644500.4711716028,0.4073412418365478,2666310.8028014028,1.9438555240631104,1700221.7752382376,0.7879741191864014
332.0,1662826.7857628737,0.3744480609893799,3106560.5184939345,2.152272224426269,1708989.6238858288,0.8451457023620605
332.0,1653258.68815024,0.368079662322998,2477031.9631177904,2.0715198516845703,1663086.8909268416,0.8635990619659424
332.0,1624896.614809433,0.4044978618621826,2691153.4757719785,1.990215539932251,1744705.4730322077,0.7958815097808838
332.0,1730347.8195929157,0.3654935359954834,2826983.3671104093,2.081247568130493,1701068.3758028396,0.8598904609680176
332.0,1673798.8646712166,0.3936367034912109,2466163.200727945,2.117321014404297,1739424.2642642567,0.8368246555328369
332.0,1672868.7996841343,0.3849892616271972,2990234.040736649,2.1725659370422363,1728173.7255191652,0.8310966491699219
332.0,1674417.9037273123,0.3629953861236572,3370214.2735788994,2.1313061714172363,1716862.0371776167,0.8346445560455322
333.0,1565416.11396887,0.3649411201477051,2926419.8298067925,1.9318735599517824,1758960.1150165668,0.7946834564208984
333.0,1738173.5688248605,0.375981330871582,3504546.9674865766,2.159519910812378,1805041.4091212647,0.8306365013122559
333.0,1669069.5290155066,0.3809545040130615,2998256.830229136,2.080367088317871,1652828.802174419,0.845416784286499
333.0,1695225.1621372658,0.3748047351837158,2727626.815205585,2.1442112922668457,1710917.6547376425,0.8450219631195068
333.0,1640775.4360047316,0.3762967586517334,2398354.102398204,2.1156039237976074,1682627.7095486887,0.841496467590332
333.0,1705207.7034574333,0.3750729560852051,2732945.1122129564,2.114269971847534,1805696.6742209515,0.836416482925415
333.0,1687543.331990604,0.3640892505645752,3156998.16258274,2.090415954589844,1827682.3979751512,0.8410725593566895
333.0,1679711.4038629653,0.3505747318267822,2707080.4009970045,2.161154270172119,1738833.611670083,0.8528788089752197
334.0,1677255.2551363038,0.4004158973693847,2638833.9305201,2.132795572280884,1720512.9577853123,0.837287187576294
334.0,1719740.4846380982,0.4065260887145996,3151320.2745180465,2.051842451095581,1629269.892388095,0.806556224822998
334.0,1578766.6871291702,0.3553316593170166,2602169.257436365,2.088519334793091,1769824.9143243118,0.8673062324523926
334.0,1638830.612446798,0.3646481037139892,3132966.921216592,2.09824013710022,1771119.692063321,0.8707284927368164
334.0,1640754.784158026,0.3656837940216064,2693462.761610478,2.068352222442627,1738737.9708835487,0.8579115867614746
334.0,1580180.5990646256,0.3657011985778808,2742491.4260507976,2.192798614501953,1735254.440218598,0.8271102905273438
334.0,1713319.9998487097,0.360140323638916,2831606.760635744,2.152594804763794,1759541.471208064,0.8612632751464844
334.0,1762602.647988749,0.3624062538146972,3371581.377154985,2.138129711151123,1737357.8117745505,0.838782548904419
335.0,1646247.6402932915,0.3469641208648681,2646108.1480835318,2.1155333518981934,1649189.2356246077,0.8066778182983398
335.0,1656210.5505312777,0.3757483959197998,2805231.754033194,2.19912338256836,1701003.4405940387,0.8384068012237549
335.0,1706253.3702335537,0.3742268085479736,2707024.454697628,2.191442012786865,1656001.219638082,0.8451893329620361
335.0,1708479.765435092,0.3728220462799072,2494459.565545623,2.167922019958496,1725864.7209033591,0.8534421920776367
335.0,1660806.415094727,0.3842146396636963,3289037.259944663,2.1263294219970703,1716856.448270927,0.8453793525695801
335.0,1625054.6075308125,0.3749265670776367,2413890.3099792507,2.0866706371307373,1742504.550758571,0.8471043109893799
335.0,1632304.4694379636,0.3717851638793945,2608010.529645256,2.145210266113281,1665037.7737883574,0.8461413383483887
335.0,1669747.7919182463,0.4033901691436767,2547840.727922565,2.139566421508789,1716752.888966305,0.8551414012908936
336.0,1651099.6497092638,0.3716530799865722,2636415.8035938703,2.064405918121338,1725379.0166780136,0.818140983581543
336.0,1681285.066356792,0.415196418762207,2773067.3047499345,2.025533676147461,1777150.6735721556,0.8046691417694092
336.0,1610719.0400299798,0.3727858066558838,2896165.4535295703,2.1209444999694824,1706223.3550257962,0.8246886730194092
336.0,1894592.1923957972,0.3665757179260254,2570760.5230181986,2.1480934619903564,1720944.1399901337,0.8766906261444092
336.0,1696033.5184187207,0.406665563583374,2907443.3634366263,2.0447800159454346,1709930.139702832,0.7882452011108398
336.0,1696220.9330059595,0.3929033279418945,2982703.4888828243,2.2611560821533203,1696097.8919288665,0.861055850982666
336.0,1631940.9856796528,0.4155199527740478,2367443.3728858284,2.032665967941284,1777421.212281449,0.8041749000549316
336.0,1688076.3536821597,0.3482239246368408,3033822.8713482656,2.195330619812012,1738870.2241987486,0.8507204055786133
337.0,1791613.465655863,0.3638496398925781,2867994.943951914,2.06927227973938,1766250.5922385135,0.7747688293457031
337.0,1637680.6861961016,0.4149434566497803,2451807.868172921,2.0837531089782715,1799692.3939457545,0.785832405090332
337.0,1582828.315530564,0.3450884819030761,2789164.579303355,2.1811320781707764,1750969.9514038544,0.8390207290649414
337.0,1784170.680420407,0.4076590538024902,2791465.435672216,2.1186859607696533,1719627.0187456915,0.8118083477020264
337.0,1651916.6660643464,0.3697094917297363,3174001.065996669,2.21636176109314,1680177.4504909883,0.877906322479248
337.0,1710725.0911592487,0.3704588413238525,3061229.7493435177,2.2333195209503174,1704186.1820951842,0.8547782897949219
337.0,1576014.9917841193,0.3738191127777099,2807280.634558803,2.006688117980957,1710386.5280582933,0.8003692626953125
337.0,1554435.2264861632,0.3762416839599609,2505168.850155824,2.091251850128174,1696514.2094757871,0.8156478404998779
338.0,1630691.2613595529,0.4181530475616455,2789579.2354676053,2.1880083084106445,1725201.3665021409,0.8641369342803955
338.0,1670343.5785938022,0.3703784942626953,2969973.0697610998,2.131186485290528,1768419.7109919155,0.8558135032653809
338.0,1702187.3037953551,0.4192485809326172,3625765.226060357,2.139375925064087,1713462.418126515,0.8410632610321045
338.0,1747705.9519936305,0.3824660778045654,2576147.8064695704,2.252846002578736,1745450.2602338635,0.8952322006225586
338.0,1618349.6071334549,0.4116613864898681,2990695.611452091,2.226393699645996,1710503.8196543618,0.8526277542114258
338.0,1684981.2188450268,0.3768703937530517,2910225.7632447835,2.273994207382202,1777551.187240707,0.8887286186218262
338.0,1671205.7767288082,0.3779783248901367,2811073.9098112825,2.222229242324829,1729042.297144423,0.893059492111206
338.0,1689298.159708469,0.377540111541748,3009836.8306705733,2.272639274597168,1776700.929076714,0.8844037055969238
339.0,1682925.7100197815,0.3838343620300293,2962687.9565051794,2.2190678119659424,1808954.373940244,0.8721787929534912
339.0,1689869.051719243,0.4168601036071777,2741774.494091281,2.290335178375244,1765252.0905607175,0.883251428604126
339.0,1752639.1578926663,0.3779706954956054,2869419.5443074554,2.076035022735596,1721334.6663947946,0.831672191619873
339.0,1734118.3590222837,0.4204761981964111,3013385.214622925,2.145147562026977,1754596.7627195586,0.8180146217346191
339.0,1671315.2937300175,0.4186511039733886,2640785.9813723485,2.2513668537139893,1707349.2748420918,0.8645117282867432
339.0,1607242.877560338,0.3739027976989746,2470443.5686289645,2.3085601329803467,1712134.1858993352,0.8730833530426025
339.0,1791201.8298407367,0.4076080322265625,3023880.911087157,2.3289716243743896,1751539.2928432678,0.8951730728149414
339.0,1671941.629143265,0.3781294822692871,2804672.786446603,2.301644802093506,1781504.4695800953,0.8282570838928223
340.0,1742739.2273605105,0.4261529445648193,2895863.061102621,2.1790530681610107,1804823.7177323685,0.8637967109680176
340.0,1649178.8429745676,0.3764410018920898,2675512.609517935,2.347749710083008,1780546.2860303237,0.9091908931732178
340.0,1776030.252925773,0.377213716506958,3062419.119282524,2.3368148803710938,1751997.3344953165,0.9013383388519288
340.0,1661352.8186368288,0.4276914596557617,2455675.7981722816,2.254446268081665,1765488.2912750712,0.8838100433349609
340.0,1558770.2636809286,0.3997600078582763,2839670.6463640486,2.06233811378479,1680917.906733679,0.818350076675415
340.0,1683515.8922841635,0.3922381401062011,3414023.892655723,2.2634406089782715,1794084.2543771486,0.8839969635009766
340.0,1682238.3272281894,0.4173285961151123,3286451.8673725976,2.164752960205078,1747243.3958549683,0.8326058387756348
340.0,1655464.0519698593,0.3936500549316406,3102243.200877094,2.192283868789673,1704475.5055091877,0.860464334487915
341.0,1764117.3134985797,0.3840386867523193,3035084.0118081146,2.1426897048950195,1786331.8369728215,0.8478341102600098
341.0,1681345.9695799295,0.4008779525756836,2629458.0241391584,2.137157678604126,1727345.2821213095,0.8644421100616455
341.0,1627791.188217092,0.3892538547515869,3097824.939177901,2.110320568084717,1720883.8778653252,0.8416063785552979
341.0,1545394.8325602177,0.391207218170166,2593923.940046762,2.2521259784698486,1723831.477570522,0.9104304313659668
341.0,1743337.5839494015,0.3897511959075928,2865393.415987455,2.260813474655152,1748802.4687860336,0.8872199058532715
341.0,1708584.8077691034,0.3873705863952636,2569963.244385612,2.2637319564819336,1729832.3306619218,0.879840612411499
341.0,1806796.3510603583,0.3900866508483886,3403112.637666556,2.357784509658813,1781227.1685070435,0.8920834064483643
341.0,1733467.5886141758,0.3911540508270263,2831084.654478488,2.3121533393859863,1822402.6726223323,0.8951334953308105
342.0,1702584.1728833704,0.3794209957122803,3117787.281947796,2.08386778831482,1811983.5433150537,0.8200163841247559
342.0,1871250.4273777849,0.3555569648742676,2486626.2066669897,2.3239283561706543,1724142.1044081582,0.92960524559021
342.0,1619350.220556812,0.4220638275146484,2987802.1280956506,2.289599657058716,1743113.876669289,0.8209397792816162
342.0,1671135.3491721423,0.3709778785705566,2911285.810320157,2.3824524879455566,1703963.014356217,0.8950870037078857
342.0,1756486.4627689351,0.3864188194274902,2977016.7644291674,2.339293956756592,1737323.3718138866,0.909473180770874
342.0,1780667.745519881,0.3883957862854004,3157456.0354785733,2.3150181770324707,1705125.8433027389,0.901130437850952
342.0,1727235.5910776784,0.3824303150177002,2520911.765568855,2.3714959621429443,1689942.4724316802,0.9225163459777832
342.0,1626059.8151698958,0.3866937160491943,3251349.799882324,2.406904458999634,1785430.9627777252,0.9529826641082764
343.0,1647150.3325991367,0.3942117691040039,2493069.1057632086,2.1632635593414307,1775635.2018497277,0.8572757244110107
343.0,1675200.372553631,0.4123106002807617,2362918.3644369594,2.245840549468994,1714182.5342987275,0.9273560047149658
343.0,1716339.5229212204,0.4052295684814453,3101829.745476435,2.280557870864868,1747318.7747026,0.8823819160461426
343.0,1733934.966959116,0.4094827175140381,2922358.023213762,2.339400291442871,1725002.0332371634,0.92958664894104
